ID;REGON;lat;lon;ROA_BEST;BvD_sectors;National industry classification;NACE_rev2_4dig
33260;12646201;52,25723;20,98457351;0,67;Leather, Stone, Clay & Glass products;NACE Rev. 2;2361
33261;15662070;52,25723;20,98457351;8,22;Banking, Insurance & Financial Services;NACE Rev. 2;6499
33262;15611930;52,25723;20,98457351;9,35;Travel, Personal & Leisure;NACE Rev. 2;5630
33263;142564741;52,25723;20,98457351;11,18;Construction;NACE Rev. 2;4110
33264;142285053;52,25723;20,98457351;13,49;Travel, Personal & Leisure;NACE Rev. 2;5610
33265;17207363;52,25723;20,98457351;29,44;Retail;NACE Rev. 2;4777
33266;146567363;52,25723;20,98457351;-48,71;Retail;NACE Rev. 2;4777
33267;141176860;52,25730995;21,04789495;-17,75;Food & Tobacco Manufacturing;NACE Rev. 2;1071
33268;12791328;52,25730995;21,04789495;7,99;Business Services;NACE Rev. 2;7311
33269;142900297;52,2573262;21,1634283;-54,41;Construction;NACE Rev. 2;4399
33270;146711937;52,25737195;20,99913337;-0,97;Travel, Personal & Leisure;NACE Rev. 2;9103
33271;147483467;52,25737525;21,05900045;34,15;Travel, Personal & Leisure;NACE Rev. 2;5510
33272;300422298;52,25737965;21,04796124;0,09;Construction;NACE Rev. 2;4120
33273;16001441;52,25739005;21,03713867;39,94;Media & Broadcasting;NACE Rev. 2;6020
33274;422126;52,2573905;21,03150121;7,08;Textiles & Clothing Manufacturing;NACE Rev. 2;1520
33275;8483280;52,257406;20,9143278;3,91;Computer Software;NACE Rev. 2;6201
33276;15484590;52,25744815;21,05718461;-3,57;Public Administration, Education, Health Social Services;NACE Rev. 2;9499
33277;11146123;52,25744815;21,05718461;0,06;Public Administration, Education, Health Social Services;NACE Rev. 2;8542
33278;10598930;52,257449;21,03442464;1,61;Property Services;NACE Rev. 2;6832
33279;145977567;52,25745395;20,9230778;85,71;Business Services;NACE Rev. 2;8122
33280;145934842;52,2575329;21,03648851;-3,9;Property Services;NACE Rev. 2;6810
33281;360904613;52,2575867;20,97348513;-50,91;Travel, Personal & Leisure;NACE Rev. 2;5610
33282;360985646;52,2575867;20,97348513;25;Wholesale;NACE Rev. 2;4690
33283;146362980;52,2575988;20,9221681;-9,5;Information Services;NACE Rev. 2;6391
33284;140215670;52,2576077;21,16601136;1,09;Food & Tobacco Manufacturing;NACE Rev. 2;1071
33285;141742063;52,25770405;21,03625119;-47,51;Wholesale;NACE Rev. 2;4690
33286;140426822;52,25770405;21,03625119;-7,76;Banking, Insurance & Financial Services;NACE Rev. 2;6499
33287;140315867;52,25770405;21,03625119;8,46;Wholesale;NACE Rev. 2;4791
33288;222108659;52,25770405;21,03625119;15;Computer Software;NACE Rev. 2;6201
33289;140220084;52,25770405;21,03625119;16,42;Computer Software;NACE Rev. 2;5829
33290;20864162;52,25770405;21,03625119;21,29;Banking, Insurance & Financial Services;NACE Rev. 2;6499
33291;15669734;52,25770405;21,03625119;35,61;Computer Software;NACE Rev. 2;5829
33292;21986370;52,2577093;20,95866031;-38,41;Business Services;NACE Rev. 2;7311
33293;140959369;52,2577093;20,95866031;-7,27;Property Services;NACE Rev. 2;6831
33294;140585897;52,2577093;20,95866031;-3,69;Property Services;NACE Rev. 2;6831
33295;360324577;52,2577093;20,95866031;-2,64;Construction;NACE Rev. 2;4110
33296;360748739;52,2577093;20,95866031;-2,49;Wholesale;NACE Rev. 2;4638
33297;147387700;52,2577093;20,95866031;-2,48;Property Services;NACE Rev. 2;6810
33298;17243933;52,2577093;20,95866031;-1,08;Industrial, Electric & Electronic Machinery;NACE Rev. 2;3250
33299;146062048;52,2577093;20,95866031;0,81;Construction;NACE Rev. 2;4311
33300;140341675;52,2577093;20,95866031;1,28;Chemicals, Petroleum, Rubber & Plastic;NACE Rev. 2;2110
33301;146188230;52,2577093;20,95866031;1,69;Wholesale;NACE Rev. 2;4690
33302;16320040;52,2577093;20,95866031;2,36;Wholesale;NACE Rev. 2;4675
33303;1324176;52,2577093;20,95866031;5,1;Business Services;NACE Rev. 2;7311
33304;11106260;52,2577093;20,95866031;5,11;Wholesale;NACE Rev. 2;4633
33305;362922839;52,2577093;20,95866031;5,56;Construction;NACE Rev. 2;4339
33306;16004764;52,2577093;20,95866031;5,69;Wholesale;NACE Rev. 2;4690
33307;12920010;52,2577093;20,95866031;6,48;Wholesale;NACE Rev. 2;4690
33308;146473811;52,2577093;20,95866031;7,14;Property Services;NACE Rev. 2;6810
33309;142207290;52,2577093;20,95866031;7,41;Business Services;NACE Rev. 2;6910
33310;140835911;52,2577093;20,95866031;7,7;Construction;NACE Rev. 2;4110
33311;363180096;52,2577093;20,95866031;10;Retail;NACE Rev. 2;4799
33312;10885261;52,2577093;20,95866031;13,65;Wholesale;NACE Rev. 2;4646
33313;140722182;52,2577093;20,95866031;15,02;Construction;NACE Rev. 2;4312
33314;141395093;52,2577093;20,95866031;15,41;Business Services;US SIC;8130
33315;16324799;52,2577093;20,95866031;37,5;Business Services;NACE Rev. 2;7311
33316;140768296;52,2577093;20,95866031;43,24;Construction;NACE Rev. 2;4312
33317;141136670;52,2577403;20,9144391;72,82;Business Services;NACE Rev. 2;7022
33318;360557689;52,2577646;20,96264263;-29,46;Business Services;NACE Rev. 2;7311
33319;302481112;52,2577646;20,96264263;-0,31;Wholesale;NACE Rev. 2;4623
33320;10391091;52,2577931;21,04897698;-6,11;Printing & Publishing;NACE Rev. 2;5814
33321;362250015;52,2577984;20,89037907;-0,97;Business Services;NACE Rev. 2;7010
33322;146748627;52,2578777;21,180092;12,32;Travel, Personal & Leisure;NACE Rev. 2;9319
33323;147367241;52,25789035;21,03496323;-11,09;Food & Tobacco Manufacturing;NACE Rev. 2;4724
33324;17316916;52,2578973;21,15535067;26,61;Food & Tobacco Manufacturing;NACE Rev. 2;1089
33325;40013098;52,2578994;21,0574969;0,2;Travel, Personal & Leisure;NACE Rev. 2;9491
33326;12446353;52,25790855;20,91798099;22,58;Public Administration, Education, Health Social Services;NACE Rev. 2;9499
33327;140776551;52,2579209;20,9613421;-12,5;Computer Software;NACE Rev. 2;6201
33328;141805042;52,2579209;20,9613421;0,46;Banking, Insurance & Financial Services;NACE Rev. 2;6499
33329;11123978;52,2579209;20,9613421;0,97;Business Services;NACE Rev. 2;6920
33330;16319485;52,2579209;20,9613421;6,02;Printing & Publishing;NACE Rev. 2;5814
33331;1313899;52,2579209;20,9613421;6,17;Wholesale;NACE Rev. 2;4690
33332;142957920;52,2579209;20,9613421;8,56;Property Services;NACE Rev. 2;6810
33333;141305753;52,2579209;20,9613421;10,16;Wholesale;NACE Rev. 2;4639
33334;146216095;52,2579209;20,9613421;30;Banking, Insurance & Financial Services;NACE Rev. 2;6622
33335;360718738;52,2579209;20,9613421;9,34;Business Services;NACE Rev. 2;7112
33336;250970182;52,2579778;20,96486549;0,18;Agriculture, Horticulture & Livestock;NACE Rev. 2;161
33337;141218445;52,2579778;20,96486549;47,37;Printing & Publishing;NACE Rev. 2;5819
33338;140382639;52,25798245;21,12048607;9,35;Food & Tobacco Manufacturing;NACE Rev. 2;1011
33339;146091133;52,25798245;21,12048607;15,21;Construction;NACE Rev. 2;4321
33340;145959760;52,25800815;21,03164653;-83,33;Leather, Stone, Clay & Glass products;NACE Rev. 2;2344
33341;361585044;52,25800815;21,03164653;-73,98;Retail;NACE Rev. 2;4772
33342;12908807;52,25800815;21,03164653;-60,51;Construction;NACE Rev. 2;4322
33343;361217990;52,25800815;21,03164653;-42,86;Wholesale;NACE Rev. 2;4690
33344;10838356;52,25800815;21,03164653;-27,43;Business Services;NACE Rev. 2;6920
33345;192953521;52,25800815;21,03164653;-23,09;Construction;NACE Rev. 2;4222
33346;14964819;52,25800815;21,03164653;-10,66;Business Services;NACE Rev. 1.1;8122
33347;144766153;52,25800815;21,03164653;-10,2;Business Services;NACE Rev. 2;6920
33348;142839681;52,25800815;21,03164653;-8,22;Business Services;NACE Rev. 2;7320
33349;12768619;52,25800815;21,03164653;-8,16;Business Services;NACE Rev. 2;6920
33350;140413274;52,25800815;21,03164653;-6,2;Business Services;NACE Rev. 2;6920
33351;17467377;52,25800815;21,03164653;-4,41;Printing & Publishing;NACE Rev. 2;1813
33352;363976300;52,25800815;21,03164653;-2,38;Industrial, Electric & Electronic Machinery;NACE Rev. 2;2612
33353;11556594;52,25800815;21,03164653;-2,1;Business Services;NACE Rev. 2;8121
33354;16116316;52,25800815;21,03164653;-1,88;Construction;NACE Rev. 2;4120
33355;8052380;52,25800815;21,03164653;0,56;Wholesale;NACE Rev. 2;4690
33356;6375310;52,25800815;21,03164653;2,71;Construction;NACE Rev. 2;4120
33357;141815856;52,25800815;21,03164653;3,05;Business Services;NACE Rev. 2;6920
33358;141640776;52,25800815;21,03164653;3,13;Construction;NACE Rev. 2;4120
33359;15583040;52,25800815;21,03164653;3,2;Construction;NACE Rev. 2;4322
33360;10518930;52,25800815;21,03164653;4,02;Computer Software;NACE Rev. 2;6202
33361;141869792;52,25800815;21,03164653;4,26;Construction;NACE Rev. 2;4120
33362;140672797;52,25800815;21,03164653;5,88;Business Services;NACE Rev. 2;8010
33363;16178665;52,25800815;21,03164653;5,94;Business Services;NACE Rev. 2;7112
33364;146059566;52,25800815;21,03164653;6,19;Business Services;NACE Rev. 2;6920
33365;144078281;52,25800815;21,03164653;7,48;Media & Broadcasting;NACE Rev. 2;6312
33366;141069809;52,25800815;21,03164653;9,09;Business Services;NACE Rev. 2;8211
33367;10401406;52,25800815;21,03164653;10,77;Wholesale;NACE Rev. 2;4645
33368;15221270;52,25800815;21,03164653;11,18;Property Services;NACE Rev. 2;6832
33369;17413632;52,25800815;21,03164653;11,3;;NACE Rev. 1.1;4600
33370;140092628;52,25800815;21,03164653;12,95;Wholesale;NACE Rev. 2;4646
33371;141950732;52,25800815;21,03164653;13,17;Construction;NACE Rev. 2;4329
33372;16378476;52,25800815;21,03164653;13,54;Business Services;NACE Rev. 2;6920
33373;8483423;52,25800815;21,03164653;14,91;Printing & Publishing;NACE Rev. 2;5811
33374;146640841;52,25800815;21,03164653;17,29;Construction;NACE Rev. 2;4321
33375;146800345;52,25800815;21,03164653;18,47;Leather, Stone, Clay & Glass products;NACE Rev. 2;2361
33376;146909243;52,25800815;21,03164653;19,31;Business Services;NACE Rev. 2;8121
33377;363337296;52,25800815;21,03164653;22,39;Computer Software;NACE Rev. 2;6201
33378;280416663;52,25800815;21,03164653;28,3;Wholesale;NACE Rev. 2;4652
33379;10533421;52,25800815;21,03164653;30,18;Construction;NACE Rev. 2;4321
33380;1408973;52,25800815;21,03164653;30,43;Printing & Publishing;NACE Rev. 2;5813
33381;360747378;52,25800815;21,03164653;47,83;Business Services;NACE Rev. 2;6920
33382;39309;52,25800815;21,03164653;51;Biotechnology and Life Sciences;NACE Rev. 2;7219
33383;3899886;52,25800815;21,03164653;81,5;Construction;NACE Rev. 2;4120
33384;146315377;52,2580288;21,03628857;12,82;Business Services;NACE Rev. 2;7312
33385;145865383;52,25804535;20,97542113;-20,1;Construction;NACE Rev. 2;4339
33386;146342368;52,25804535;20,97542113;17,86;Property Services;NACE Rev. 2;6832
33387;141230989;52,25810835;20,9322042;8,34;Public Administration, Education, Health Social Services;NACE Rev. 2;8510
33388;140338325;52,25814335;20,96033726;-9,16;Industrial, Electric & Electronic Machinery;NACE Rev. 2;2825
33389;10903562;52,25814335;20,96033726;-7,44;Transport, Freight & Storage;NACE Rev. 2;4941
33390;140142556;52,25814335;20,96033726;-1,6;Property Services;NACE Rev. 2;6820
33391;12533448;52,25814335;20,96033726;0,45;Construction;NACE Rev. 2;4322
33392;280621481;52,25814335;20,96033726;0,87;Construction;NACE Rev. 2;4120
33393;12767619;52,25814335;20,96033726;1,98;Leather, Stone, Clay & Glass products;NACE Rev. 1.1;2341
33394;11577520;52,25814335;20,96033726;6,2;Construction;NACE Rev. 1.1;4100
33395;11577570;52,25814335;20,96033726;6,2;Construction;NACE Rev. 1.1;4100
33396;147023493;52,25814335;20,96033726;56,18;Mining & Extraction;NACE Rev. 2;990
33397;146636963;52,258151;21,1539396;11,11;Transport, Freight & Storage;NACE Rev. 2;5224
33398;147408572;52,25816175;21,17337732;9;Wholesale;NACE Rev. 2;4632
33399;360652471;52,2582354;21,1631322;-4,1;Construction;NACE Rev. 2;4110
33400;360395175;52,25825465;20,972297;-59,76;Retail;NACE Rev. 2;4719
33401;145924588;52,25825465;20,972297;-18,47;Wholesale;NACE Rev. 2;4634
33402;360594101;52,25825465;20,972297;35,71;Retail;NACE Rev. 2;4719
33403;10422220;52,25827995;21,0408418;-1,52;Chemicals, Petroleum, Rubber & Plastic;NACE Rev. 2;2030
33404;360172854;52,2583026;21,00044371;-75,66;Construction;NACE Rev. 2;4120
33405;141241527;52,2583026;21,00044371;-12,55;Wholesale;NACE Rev. 2;4631
33406;2183401;52,2583026;21,00044371;-8,15;Wholesale;NACE Rev. 2;4651
33407;473047966;52,2583026;21,00044371;0,06;Property Services;NACE Rev. 2;6820
33408;473048010;52,2583026;21,00044371;0,31;Property Services;NACE Rev. 2;6820
33409;361896821;52,2583026;21,00044371;2,94;Transport, Freight & Storage;NACE Rev. 2;4931
33410;12235656;52,2583026;21,00044371;8,3;Wholesale;NACE Rev. 2;4651
33411;141529576;52,2583026;21,00044371;18,42;Construction;NACE Rev. 2;4110
33412;146544729;52,2583026;21,00044371;28,65;Media & Broadcasting;NACE Rev. 2;5920
33413;140042613;52,2583117;20,89629705;-0,12;Property Services;NACE Rev. 2;6820
33414;10528822;52,2583267;21,0662801;7,14;Wholesale;NACE Rev. 2;4690
33415;12047179;52,2583379;21,1415781;-14;Transport, Freight & Storage;NACE Rev. 2;4941
33416;11415340;52,2583379;21,1415781;-7,75;Leather, Stone, Clay & Glass products;NACE Rev. 2;2363
33417;140714685;52,2583818;20,9199233;16,67;Public Administration, Education, Health Social Services;NACE Rev. 2;9499
33418;241243032;52,25842345;21,05360965;-35,19;Property Services;US SIC;6831
33419;10749380;52,2584846;21,0345372;-18,25;Media & Broadcasting;US SIC;6020
33420;8000488;52,2584995;21,0402152;8,86;Wholesale;NACE Rev. 2;4690
33421;147309485;52,2585109;20,96577435;1,49;Travel, Personal & Leisure;NACE Rev. 2;9329
33422;145853150;52,25851695;21,0533707;12,21;Transport, Freight & Storage;NACE Rev. 2;4941
33423;141013499;52,2585617;21,1785354;8,59;Wholesale;NACE Rev. 2;4669
33424;362979087;52,2585708;21,03091805;-70,91;Wholesale;NACE Rev. 2;4690
33425;12097510;52,2585708;21,03091805;-47,13;Computer Software;NACE Rev. 2;6201
33426;16285616;52,2585708;21,03091805;-19,18;Property Services;NACE Rev. 2;6820
33427;146246831;52,2585708;21,03091805;-6,12;Transport, Freight & Storage;NACE Rev. 2;4931
33428;16387096;52,2585708;21,03091805;-6,06;Wholesale;NACE Rev. 2;4690
33429;360895506;52,2585708;21,03091805;-5,34;Banking, Insurance & Financial Services;NACE Rev. 2;6499
33430;142838078;52,2585708;21,03091805;-1,7;Wood, Furniture & Paper Manufacturing;NACE Rev. 2;3101
33431;15880334;52,2585708;21,03091805;-1,15;Wholesale;NACE Rev. 2;4690
33432;145821782;52,2585708;21,03091805;-0,96;Wholesale;NACE Rev. 2;4690
33433;141761178;52,2585708;21,03091805;-0,07;Wholesale;NACE Rev. 2;4690
33434;142239610;52,2585708;21,03091805;0,95;Industrial, Electric & Electronic Machinery;NACE Rev. 2;2712
33435;17200898;52,2585708;21,03091805;6,6;Wholesale;NACE Rev. 2;4666
33436;11941493;52,2585708;21,03091805;18,97;Business Services;NACE Rev. 2;6920
33437;15179881;52,2585708;21,03091805;24;Business Services;NACE Rev. 2;6209
33438;140466135;52,2585708;21,03091805;24,33;Wholesale;NACE Rev. 2;4652
33439;12052000;52,2585708;21,03091805;26,42;Construction;NACE Rev. 2;4120
33440;147466641;52,2585708;21,03091805;41,67;Wholesale;NACE Rev. 2;4791
33441;147043372;52,2585708;21,03091805;60;Transport, Freight & Storage;NACE Rev. 2;5221
33442;16413468;52,2585708;21,03091805;84,15;Banking, Insurance & Financial Services;NACE Rev. 2;6621
33443;11903966;52,2585708;21,03091805;41,86;Business Services;NACE Rev. 2;7490
33444;147492012;52,25858285;21,05162045;-82,61;Textiles & Clothing Manufacturing;NACE Rev. 2;1399
33445;491788;52,2585932;21,04876515;0,93;Property Services;NACE Rev. 2;6832
33446;143190930;52,2586629;21,16132469;-17,65;Wholesale;NACE Rev. 2;4634
33447;142870774;52,2586848;20,96158204;56,62;Banking, Insurance & Financial Services;NACE Rev. 2;6619
33448;142403334;52,2586848;20,96158204;-71,86;Wholesale;NACE Rev. 2;4643
33449;140846777;52,2586848;20,96158204;-67,09;Construction;NACE Rev. 2;4110
33450;142332143;52,2586848;20,96158204;-66,67;Travel, Personal & Leisure;NACE Rev. 2;7912
33451;146137102;52,2586848;20,96158204;-60;Public Administration, Education, Health Social Services;NACE Rev. 2;9499
33452;146484536;52,2586848;20,96158204;-60;Banking, Insurance & Financial Services;NACE Rev. 2;6619
33453;15867204;52,2586848;20,96158204;-53,55;Property Services;NACE Rev. 2;6810
33454;15617097;52,2586848;20,96158204;-37,97;Property Services;NACE Rev. 2;6810
33455;142540611;52,2586848;20,96158204;-33,33;Business Services;NACE Rev. 2;7022
33456;146324301;52,2586848;20,96158204;-32,04;Business Services;NACE Rev. 2;6920
33457;16260540;52,2586848;20,96158204;-25,37;Property Services;NACE Rev. 2;6810
33458;142564356;52,2586848;20,96158204;-25;Wholesale;NACE Rev. 2;4652
33459;141958509;52,2586848;20,96158204;-22,41;Business Services;NACE Rev. 2;6920
33460;15574117;52,2586848;20,96158204;-12,76;Business Services;NACE Rev. 2;7311
33461;140475625;52,2586848;20,96158204;-10,38;Property Services;NACE Rev. 2;6810
33462;140032299;52,2586848;20,96158204;-9,85;Transport Manufacturing;NACE Rev. 2;3012
33463;140335918;52,2586848;20,96158204;-8,84;Business Services;NACE Rev. 2;7022
33464;140601248;52,2586848;20,96158204;-8,2;Property Services;NACE Rev. 2;6810
33465;141601747;52,2586848;20,96158204;-6,34;Property Services;NACE Rev. 2;6810
33466;141363176;52,2586848;20,96158204;-3,37;Wholesale;NACE Rev. 2;4619
33467;15867316;52,2586848;20,96158204;-3,36;Property Services;NACE Rev. 2;6810
33468;141077186;52,2586848;20,96158204;-3,15;Property Services;NACE Rev. 2;6810
33469;142062703;52,2586848;20,96158204;-2,98;Property Services;NACE Rev. 2;6810
33470;142071843;52,2586848;20,96158204;-1,55;Property Services;NACE Rev. 2;6810
33471;12492962;52,2586848;20,96158204;-1,45;Construction;NACE Rev. 2;4120
33472;141521876;52,2586848;20,96158204;-1,19;Banking, Insurance & Financial Services;NACE Rev. 2;6499
33473;140846808;52,2586848;20,96158204;-0,69;Construction;NACE Rev. 2;4110
33474;140846754;52,2586848;20,96158204;-0,23;Property Services;NACE Rev. 2;6810
33475;141939498;52,2586848;20,96158204;0,18;Business Services;NACE Rev. 2;7022
33476;140623400;52,2586848;20,96158204;1,02;Business Services;NACE Rev. 2;6209
33477;146773393;52,2586848;20,96158204;1,73;Banking, Insurance & Financial Services;NACE Rev. 2;6499
33478;146587354;52,2586848;20,96158204;12,06;Banking, Insurance & Financial Services;NACE Rev. 2;6499
33479;142659909;52,2586848;20,96158204;14,95;Construction;NACE Rev. 2;4332
33480;146108425;52,2586848;20,96158204;15,72;Business Services;NACE Rev. 2;7311
33481;2030608;52,2586848;20,96158204;21,82;Business Services;NACE Rev. 2;7022
33482;146537860;52,2586848;20,96158204;23,34;Business Services;NACE Rev. 2;7111
33483;145914288;52,2586848;20,96158204;24,19;Banking, Insurance & Financial Services;NACE Rev. 2;6499
33484;21636463;52,2586848;20,96158204;28,88;Property Services;NACE Rev. 2;6810
33485;361373810;52,2586848;20,96158204;30,28;Business Services;NACE Rev. 2;6920
